scenario,rauschform,rauschstufe_prozent,vorverarbeitung,wiederholung,wiederholungs_seed,verfahren,aktuelle_anzahl_merkmale,aktuelle_anzahl_beobachtungen,kuenstliche_beobachtungen,kuenstliche_merkmale,gefundene_cluster,noise_punkte_dbscan,noise_anteil_dbscan,predicted_noise_share,silhouette_plus,laplacian_auswahl_verwendet,laplacian_ausgewaehlte_merkmale_mit_typ,laplacian_ausgewaehlte_standardmerkmale,laplacian_ausgewaehlte_kuenstliche_merkmale,laplacian_anzahl_standardmerkmale_ausgewaehlt,laplacian_anzahl_kuenstliche_merkmale_ausgewaehlt,intercluster_margin_preprocessing_used,intercluster_margin_threshold,intercluster_removed_points,intercluster_removed_base_points,intercluster_removed_artificial_points,dbscan_eps,dbscan_min_samples,rtkm_alpha
mit_rauschen_und_vorverarbeitung,zwischencluster_ausreisser,10,True,14,114,dbscan,10,996,6,0,3,0.0,0.0,0.0,0.7432995504873502,False,,,,0,0,True,0.7371627120369154,104,10,94,1.3046433655952605,20,0.091
mit_rauschen_und_vorverarbeitung,zwischencluster_ausreisser,10,True,14,114,rtkm,10,996,6,0,3,,,0.09136546184738956,0.7181956398789389,False,,,,0,0,True,0.7371627120369154,104,10,94,1.3046433655952605,20,0.091
mit_rauschen_und_vorverarbeitung,zwischencluster_ausreisser,10,True,15,115,kmeans,10,997,9,0,3,,,0.0,0.7433764498468197,False,,,,0,0,True,0.7371627120369154,103,12,91,1.3046433655952605,20,0.091
mit_rauschen_und_vorverarbeitung,zwischencluster_ausreisser,10,True,15,115,hierarchisch,10,997,9,0,3,,,0.0,0.7433764498468197,False,,,,0,0,True,0.7371627120369154,103,12,91,1.3046433655952605,20,0.091
mit_rauschen_und_vorverarbeitung,zwischencluster_ausreisser,10,True,15,115,dbscan,10,997,9,0,3,0.0,0.0,0.0,0.7433764498468197,False,,,,0,0,True,0.7371627120369154,103,12,91,1.3046433655952605,20,0.091
mit_rauschen_und_vorverarbeitung,zwischencluster_ausreisser,10,True,15,115,rtkm,10,997,9,0,3,,,0.09127382146439318,0.7275854801328854,False,,,,0,0,True,0.7371627120369154,103,12,91,1.3046433655952605,20,0.091
mit_rauschen_und_vorverarbeitung,zwischencluster_ausreisser,10,True,16,116,kmeans,10,994,5,0,3,,,0.0,0.7436765867798236,False,,,,0,0,True,0.7371627120369154,106,11,95,1.3046433655952605,20,0.091
mit_rauschen_und_vorverarbeitung,zwischencluster_ausreisser,10,True,16,116,hierarchisch,10,994,5,0,3,,,0.0,0.7436765867798236,False,,,,0,0,True,0.7371627120369154,106,11,95,1.3046433655952605,20,0.091
mit_rauschen_und_vorverarbeitung,zwischencluster_ausreisser,10,True,16,116,dbscan,10,994,5,0,3,0.0,0.0,0.0,0.7436765867798236,False,,,,0,0,True,0.7371627120369154,106,11,95,1.3046433655952605,20,0.091
mit_rauschen_und_vorverarbeitung,zwischencluster_ausreisser,10,True,16,116,rtkm,10,994,5,0,3,,,0.08953722334004025,0.7146958092278117,False,,,,0,0,True,0.7371627120369154,106,11,95,1.3046433655952605,20,0.091
mit_rauschen_und_vorverarbeitung,zwischencluster_ausreisser,10,True,17,117,kmeans,10,1000,11,0,3,,,0.0,0.7423674558757978,False,,,,0,0,True,0.7371627120369154,100,11,89,1.3046433655952605,20,0.091
mit_rauschen_und_vorverarbeitung,zwischencluster_ausreisser,10,True,17,117,hierarchisch,10,1000,11,0,3,,,0.0,0.7423674558757978,False,,,,0,0,True,0.7371627120369154,100,11,89,1.3046433655952605,20,0.091
mit_rauschen_und_vorverarbeitung,zwischencluster_ausreisser,10,True,17,117,dbscan,10,1000,11,0,3,0.0,0.0,0.0,0.7423674558757978,False,,,,0,0,True,0.7371627120369154,100,11,89,1.3046433655952605,20,0.091
mit_rauschen_und_vorverarbeitung,zwischencluster_ausreisser,10,True,17,117,rtkm,10,1000,11,0,3,,,0.091,0.7133003981394719,False,,,,0,0,True,0.7371627120369154,100,11,89,1.3046433655952605,20,0.091
mit_rauschen_und_vorverarbeitung,zwischencluster_ausreisser,10,True,18,118,kmeans,10,995,7,0,3,,,0.0,0.7435088370759781,False,,,,0,0,True,0.7371627120369154,105,12,93,1.3046433655952605,20,0.091
mit_rauschen_und_vorverarbeitung,zwischencluster_ausreisser,10,True,18,118,hierarchisch,10,995,7,0,3,,,0.0,0.7435088370759781,False,,,,0,0,True,0.7371627120369154,105,12,93,1.3046433655952605,20,0.091
mit_rauschen_und_vorverarbeitung,zwischencluster_ausreisser,10,True,18,118,dbscan,10,995,7,0,3,0.0,0.0,0.0,0.7435088370759781,False,,,,0,0,True,0.7371627120369154,105,12,93,1.3046433655952605,20,0.091
mit_rauschen_und_vorverarbeitung,zwischencluster_ausreisser,10,True,18,118,rtkm,10,995,7,0,3,,,0.0914572864321608,0.4063336311333931,False,,,,0,0,True,0.7371627120369154,105,12,93,1.3046433655952605,20,0.091
mit_rauschen_und_vorverarbeitung,zwischencluster_ausreisser,10,True,19,119,kmeans,10,999,9,0,3,,,0.0,0.7433924484341725,False,,,,0,0,True,0.7371627120369154,101,10,91,1.3046433655952605,20,0.091
mit_rauschen_und_vorverarbeitung,zwischencluster_ausreisser,10,True,19,119,hierarchisch,10,999,9,0,3,,,0.0,0.7433924484341725,False,,,,0,0,True,0.7371627120369154,101,10,91,1.3046433655952605,20,0.091
mit_rauschen_und_vorverarbeitung,zwischencluster_ausreisser,10,True,19,119,dbscan,10,999,9,0,3,0.0,0.0,0.0,0.7433924484341725,False,,,,0,0,True,0.7371627120369154,101,10,91,1.3046433655952605,20,0.091
mit_rauschen_und_vorverarbeitung,zwischencluster_ausreisser,10,True,19,119,rtkm,10,999,9,0,3,,,0.09109109109109109,0.720208203701037,False,,,,0,0,True,0.7371627120369154,101,10,91,1.3046433655952605,20,0.091
mit_rauschen_und_vorverarbeitung,zwischencluster_ausreisser,10,True,20,120,kmeans,10,1002,12,0,3,,,0.0,0.7419418014087165,False,,,,0,0,True,0.7371627120369154,98,10,88,1.3046433655952605,20,0.091
mit_rauschen_und_vorverarbeitung,zwischencluster_ausreisser,10,True,20,120,hierarchisch,10,1002,12,0,3,,,0.0,0.7419418014087165,False,,,,0,0,True,0.7371627120369154,98,10,88,1.3046433655952605,20,0.091
mit_rauschen_und_vorverarbeitung,zwischencluster_ausreisser,10,True,20,120,dbscan,10,1002,12,0,3,0.0,0.0,0.0,0.7419418014087165,False,,,,0,0,True,0.7371627120369154,98,10,88,1.3046433655952605,20,0.091
mit_rauschen_und_vorverarbeitung,zwischencluster_ausreisser,10,True,20,120,rtkm,10,1002,12,0,3,,,0.09081836327345309,0.7199088530187098,False,,,,0,0,True,0.7371627120369154,98,10,88,1.3046433655952605,20,0.091
mit_rauschen,irrelevante_merkmale,10,False,1,101,kmeans,11,1000,0,1,3,,,0.0,0.647462409863065,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,1,101,hierarchisch,11,1000,0,1,3,,,0.0,0.647462409863065,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,1,101,dbscan,11,1000,0,1,3,0.0,0.0,0.0,0.647462409863065,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,1,101,rtkm,11,1000,0,1,3,,,0.0,0.647462409863065,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,2,102,kmeans,11,1000,0,1,3,,,0.0,0.6484493437453778,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,2,102,hierarchisch,11,1000,0,1,3,,,0.0,0.6484493437453778,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,2,102,dbscan,11,1000,0,1,3,0.0,0.0,0.0,0.6484493437453778,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,2,102,rtkm,11,1000,0,1,3,,,0.0,0.6484493437453778,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,3,103,kmeans,11,1000,0,1,3,,,0.0,0.6481000041408208,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,3,103,hierarchisch,11,1000,0,1,3,,,0.0,0.6481000041408208,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,3,103,dbscan,11,1000,0,1,3,0.0,0.0,0.0,0.6481000041408208,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,3,103,rtkm,11,1000,0,1,3,,,0.0,0.6481000041408208,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,4,104,kmeans,11,1000,0,1,3,,,0.0,0.6488386226257687,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,4,104,hierarchisch,11,1000,0,1,3,,,0.0,0.6488386226257687,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,4,104,dbscan,11,1000,0,1,3,0.0,0.0,0.0,0.6488386226257687,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,4,104,rtkm,11,1000,0,1,3,,,0.0,0.6488386226257687,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,5,105,kmeans,11,1000,0,1,3,,,0.0,0.649509051600151,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,5,105,hierarchisch,11,1000,0,1,3,,,0.0,0.649509051600151,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,5,105,dbscan,11,1000,0,1,3,0.0,0.0,0.0,0.649509051600151,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,5,105,rtkm,11,1000,0,1,3,,,0.0,0.649509051600151,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,6,106,kmeans,11,1000,0,1,3,,,0.0,0.6491456653802203,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,6,106,hierarchisch,11,1000,0,1,3,,,0.0,0.6491456653802203,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,6,106,dbscan,11,1000,0,1,3,0.0,0.0,0.0,0.6491456653802203,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,6,106,rtkm,11,1000,0,1,3,,,0.0,0.34537825771638525,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,7,107,kmeans,11,1000,0,1,3,,,0.0,0.6483405105642901,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,7,107,hierarchisch,11,1000,0,1,3,,,0.0,0.6483405105642901,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,7,107,dbscan,11,1000,0,1,3,0.0,0.0,0.0,0.6483405105642901,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,7,107,rtkm,11,1000,0,1,3,,,0.0,0.6483405105642901,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,8,108,kmeans,11,1000,0,1,3,,,0.0,0.648014029770082,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,8,108,hierarchisch,11,1000,0,1,3,,,0.0,0.648014029770082,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,8,108,dbscan,11,1000,0,1,3,0.0,0.0,0.0,0.648014029770082,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,8,108,rtkm,11,1000,0,1,3,,,0.0,0.648014029770082,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,9,109,kmeans,11,1000,0,1,3,,,0.0,0.6495182783894021,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,9,109,hierarchisch,11,1000,0,1,3,,,0.0,0.6495182783894021,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,9,109,dbscan,11,1000,0,1,3,1.0,0.001,0.001,0.6506554831314068,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,9,109,rtkm,11,1000,0,1,3,,,0.0,0.6495182783894021,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,10,110,kmeans,11,1000,0,1,3,,,0.0,0.6487871764586782,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,10,110,hierarchisch,11,1000,0,1,3,,,0.0,0.6487871764586782,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,10,110,dbscan,11,1000,0,1,3,0.0,0.0,0.0,0.6487871764586782,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,10,110,rtkm,11,1000,0,1,3,,,0.0,0.6487871764586782,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,11,111,kmeans,11,1000,0,1,3,,,0.0,0.6488692964968595,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,11,111,hierarchisch,11,1000,0,1,3,,,0.0,0.6488692964968595,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,11,111,dbscan,11,1000,0,1,3,0.0,0.0,0.0,0.6488692964968595,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,11,111,rtkm,11,1000,0,1,3,,,0.0,0.6488692964968595,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,12,112,kmeans,11,1000,0,1,3,,,0.0,0.6483499042309867,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,12,112,hierarchisch,11,1000,0,1,3,,,0.0,0.6483499042309867,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,12,112,dbscan,11,1000,0,1,3,0.0,0.0,0.0,0.6483499042309867,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,12,112,rtkm,11,1000,0,1,3,,,0.0,0.6483499042309867,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,13,113,kmeans,11,1000,0,1,3,,,0.0,0.6493914227848712,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,13,113,hierarchisch,11,1000,0,1,3,,,0.0,0.6493914227848712,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,13,113,dbscan,11,1000,0,1,3,0.0,0.0,0.0,0.6493914227848712,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,13,113,rtkm,11,1000,0,1,3,,,0.0,0.6493914227848712,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,14,114,kmeans,11,1000,0,1,3,,,0.0,0.6483360423098663,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,14,114,hierarchisch,11,1000,0,1,3,,,0.0,0.6483360423098663,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,14,114,dbscan,11,1000,0,1,3,0.0,0.0,0.0,0.6483360423098663,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,14,114,rtkm,11,1000,0,1,3,,,0.0,0.6483360423098663,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,15,115,kmeans,11,1000,0,1,3,,,0.0,0.6485046703265231,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,15,115,hierarchisch,11,1000,0,1,3,,,0.0,0.6485046703265231,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,15,115,dbscan,11,1000,0,1,3,0.0,0.0,0.0,0.6485046703265231,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,15,115,rtkm,11,1000,0,1,3,,,0.0,0.6485046703265231,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,16,116,kmeans,11,1000,0,1,3,,,0.0,0.6481914201417169,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,16,116,hierarchisch,11,1000,0,1,3,,,0.0,0.6481914201417169,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,16,116,dbscan,11,1000,0,1,3,0.0,0.0,0.0,0.6481914201417169,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,16,116,rtkm,11,1000,0,1,3,,,0.0,0.6481914201417169,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,17,117,kmeans,11,1000,0,1,3,,,0.0,0.6491337044276578,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,17,117,hierarchisch,11,1000,0,1,3,,,0.0,0.6491337044276578,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,17,117,dbscan,11,1000,0,1,3,0.0,0.0,0.0,0.6491337044276578,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,17,117,rtkm,11,1000,0,1,3,,,0.0,0.6491337044276578,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,18,118,kmeans,11,1000,0,1,3,,,0.0,0.6491808794846297,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,18,118,hierarchisch,11,1000,0,1,3,,,0.0,0.6491808794846297,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,18,118,dbscan,11,1000,0,1,3,0.0,0.0,0.0,0.6491808794846297,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,18,118,rtkm,11,1000,0,1,3,,,0.0,0.6491808794846297,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,19,119,kmeans,11,1000,0,1,3,,,0.0,0.648072149103838,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,19,119,hierarchisch,11,1000,0,1,3,,,0.0,0.648072149103838,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,19,119,dbscan,11,1000,0,1,3,0.0,0.0,0.0,0.648072149103838,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,19,119,rtkm,11,1000,0,1,3,,,0.0,0.648072149103838,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,20,120,kmeans,11,1000,0,1,3,,,0.0,0.6481955350987635,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,20,120,hierarchisch,11,1000,0,1,3,,,0.0,0.6481955350987635,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,20,120,dbscan,11,1000,0,1,3,0.0,0.0,0.0,0.6481955350987635,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen,irrelevante_merkmale,10,False,20,120,rtkm,11,1000,0,1,3,,,0.0,0.34977961536528657,False,,,,0,0,False,,0,0,0,1.8240452137509937,22,0.0
mit_rauschen_und_vorverarbeitung,irrelevante_merkmale,10,True,1,101,kmeans,10,1000,0,1,3,,,0.0,0.655472110271705,True,"feature_00 [standard], feature_01 [standard], feature_02 [standard], feature_03 [standard], feature_04 [standard], feature_05 [standard], feature_06 [standard], feature_07 [standard], feature_09 [standard], irrelevant_01 [kuenstlich_hinzugefuegt]","feature_00, feature_01, feature_02, feature_03, feature_04, feature_05, feature_06, feature_07, feature_09",irrelevant_01,9,1,False,,0,0,0,1.3046433655952605,20,0.0
mit_rauschen_und_vorverarbeitung,irrelevante_merkmale,10,True,1,101,hierarchisch,10,1000,0,1,3,,,0.0,0.655472110271705,True,"feature_00 [standard], feature_01 [standard], feature_02 [standard], feature_03 [standard], feature_04 [standard], feature_05 [standard], feature_06 [standard], feature_07 [standard], feature_09 [standard], irrelevant_01 [kuenstlich_hinzugefuegt]","feature_00, feature_01, feature_02, feature_03, feature_04, feature_05, feature_06, feature_07, feature_09",irrelevant_01,9,1,False,,0,0,0,1.3046433655952605,20,0.0
mit_rauschen_und_vorverarbeitung,irrelevante_merkmale,10,True,1,101,dbscan,10,1000,0,1,3,2.0,0.002,0.002,0.6562970047758367,True,"feature_00 [standard], feature_01 [standard], feature_02 [standard], feature_03 [standard], feature_04 [standard], feature_05 [standard], feature_06 [standard], feature_07 [standard], feature_09 [standard], irrelevant_01 [kuenstlich_hinzugefuegt]","feature_00, feature_01, feature_02, feature_03, feature_04, feature_05, feature_06, feature_07, feature_09",irrelevant_01,9,1,False,,0,0,0,1.3046433655952605,20,0.0
mit_rauschen_und_vorverarbeitung,irrelevante_merkmale,10,True,1,101,rtkm,10,1000,0,1,3,,,0.0,0.655472110271705,True,"feature_00 [standard], feature_01 [standard], feature_02 [standard], feature_03 [standard], feature_04 [standard], feature_05 [standard], feature_06 [standard], feature_07 [standard], feature_09 [standard], irrelevant_01 [kuenstlich_hinzugefuegt]","feature_00, feature_01, feature_02, feature_03, feature_04, feature_05, feature_06, feature_07, feature_09",irrelevant_01,9,1,False,,0,0,0,1.3046433655952605,20,0.0
mit_rauschen_und_vorverarbeitung,irrelevante_merkmale,10,True,2,102,kmeans,10,1000,0,1,3,,,0.0,0.6563633938512156,True,"feature_00 [standard], feature_01 [standard], feature_02 [standard], feature_03 [standard], feature_04 [standard], feature_05 [standard], feature_06 [standard], feature_07 [standard], feature_09 [standard], irrelevant_01 [kuenstlich_hinzugefuegt]","feature_00, feature_01, feature_02, feature_03, feature_04, feature_05, feature_06, feature_07, feature_09",irrelevant_01,9,1,False,,0,0,0,1.3046433655952605,20,0.0
mit_rauschen_und_vorverarbeitung,irrelevante_merkmale,10,True,2,102,hierarchisch,10,1000,0,1,3,,,0.0,0.6563633938512156,True,"feature_00 [standard], feature_01 [standard], feature_02 [standard], feature_03 [standard], feature_04 [standard], feature_05 [standard], feature_06 [standard], feature_07 [standard], feature_09 [standard], irrelevant_01 [kuenstlich_hinzugefuegt]","feature_00, feature_01, feature_02, feature_03, feature_04, feature_05, feature_06, feature_07, feature_09",irrelevant_01,9,1,False,,0,0,0,1.3046433655952605,20,0.0
mit_rauschen_und_vorverarbeitung,irrelevante_merkmale,10,True,2,102,dbscan,10,1000,0,1,3,1.0,0.001,0.001,0.6571346037816657,True,"feature_00 [standard], feature_01 [standard], feature_02 [standard], feature_03 [standard], feature_04 [standard], feature_05 [standard], feature_06 [standard], feature_07 [standard], feature_09 [standard], irrelevant_01 [kuenstlich_hinzugefuegt]","feature_00, feature_01, feature_02, feature_03, feature_04, feature_05, feature_06, feature_07, feature_09",irrelevant_01,9,1,False,,0,0,0,1.3046433655952605,20,0.0
mit_rauschen_und_vorverarbeitung,irrelevante_merkmale,10,True,2,102,rtkm,10,1000,0,1,3,,,0.0,0.6563633938512156,True,"feature_00 [standard], feature_01 [standard], feature_02 [standard], feature_03 [standard], feature_04 [standard], feature_05 [standard], feature_06 [standard], feature_07 [standard], feature_09 [standard], irrelevant_01 [kuenstlich_hinzugefuegt]","feature_00, feature_01, feature_02, feature_03, feature_04, feature_05, feature_06, feature_07, feature_09",irrelevant_01,9,1,False,,0,0,0,1.3046433655952605,20,0.0
mit_rauschen_und_vorverarbeitung,irrelevante_merkmale,10,True,3,103,kmeans,10,1000,0,1,3,,,0.0,0.6559107579500933,True,"feature_00 [standard], feature_01 [standard], feature_02 [standard], feature_03 [standard], feature_04 [standard], feature_05 [standard], feature_06 [standard], feature_07 [standard], feature_09 [standard], irrelevant_01 [kuenstlich_hinzugefuegt]","feature_00, feature_01, feature_02, feature_03, feature_04, feature_05, feature_06, feature_07, feature_09",irrelevant_01,9,1,False,,0,0,0,1.3046433655952605,20,0.0
mit_rauschen_und_vorverarbeitung,irrelevante_merkmale,10,True,3,103,hierarchisch,10,1000,0,1,3,,,0.0,0.6559107579500933,True,"feature_00 [standard], feature_01 [standard], feature_02 [standard], feature_03 [standard], feature_04 [standard], feature_05 [standard], feature_06 [standard], feature_07 [standard], feature_09 [standard], irrelevant_01 [kuenstlich_hinzugefuegt]","feature_00, feature_01, feature_02, feature_03, feature_04, feature_05, feature_06, feature_07, feature_09",irrelevant_01,9,1,False,,0,0,0,1.3046433655952605,20,0.0
mit_rauschen_und_vorverarbeitung,irrelevante_merkmale,10,True,3,103,dbscan,10,1000,0,1,3,1.0,0.001,0.001,0.6568187798228202,True,"feature_00 [standard], feature_01 [standard], feature_02 [standard], feature_03 [standard], feature_04 [standard], feature_05 [standard], feature_06 [standard], feature_07 [standard], feature_09 [standard], irrelevant_01 [kuenstlich_hinzugefuegt]","feature_00, feature_01, feature_02, feature_03, feature_04, feature_05, feature_06, feature_07, feature_09",irrelevant_01,9,1,False,,0,0,0,1.3046433655952605,20,0.0
mit_rauschen_und_vorverarbeitung,irrelevante_merkmale,10,True,3,103,rtkm,10,1000,0,1,3,,,0.0,0.6559107579500933,True,"feature_00 [standard], feature_01 [standard], feature_02 [standard], feature_03 [standard], feature_04 [standard], feature_05 [standard], feature_06 [standard], feature_07 [standard], feature_09 [standard], irrelevant_01 [kuenstlich_hinzugefuegt]","feature_00, feature_01, feature_02, feature_03, feature_04, feature_05, feature_06, feature_07, feature_09",irrelevant_01,9,1,False,,0,0,0,1.3046433655952605,20,0.0
